Species,LATITUDE,LONGITUDE
Phyllostomus elongatus,-0.476666667,-75.865
Phyllostomus elongatus,-0.430833333,-76.24611111
Phyllostomus elongatus,-0.312222222,-77.16805556
Phyllostomus elongatus,-0.183333333,-76.9
Phyllostomus elongatus,-0.103529,-76.17853018
Phyllostomus elongatus,-1.733333333,-77.48333333
Phyllostomus elongatus,-1.474444444,-77.65055556
Phyllostomus elongatus,-1.470833333,-77.43333333
Phyllostomus elongatus,-1.390277778,-77.41527778
Phyllostomus elongatus,-1.307088,-76.07154229
Phyllostomus elongatus,-1.166666667,-77.16666667
Phyllostomus elongatus,-0.583333333,-75.48333333
Phyllostomus elongatus,-0.416983,-76.09700062
Phyllostomus elongatus,-0.4,-76.63333333
Phyllostomus elongatus,-0.4,-75.63333333
Phyllostomus elongatus,-0.388359,-76.06978021
Phyllostomus elongatus,-0.333333333,-76.46666667
Phyllostomus elongatus,-0.116666667,-75.6
Phyllostomus elongatus,0.05,-76.96666667
Phyllostomus elongatus,-0.033333333,-77.11666667
Phyllostomus hastatus,0.466666667,-79.41666667
Phyllostomus hastatus,0.864722222,-78.56666667
Phyllostomus hastatus,1.072583333,-78.7115
Phyllostomus hastatus,1.093555556,-78.70597222
Phyllostomus hastatus,1.258611111,-78.78083333
Phyllostomus hastatus,1.270277778,-78.80305556
Phyllostomus hastatus,-2.42675,-79.56125
Phyllostomus hastatus,-2.421027778,-79.62697222
Phyllostomus hastatus,-2.166666667,-79.91666667
Phyllostomus hastatus,-1.783333333,-79.26666667
Phyllostomus hastatus,-1.55,-80.81
Phyllostomus hastatus,-3.596944444,-78.46277778
Phyllostomus hastatus,-2.498333333,-78.11861111
Phyllostomus hastatus,-2.468888889,-78.2025
Phyllostomus hastatus,-2.466666667,-78.16666667
Phyllostomus hastatus,-2.375,-78.11166667
Phyllostomus hastatus,-2.150555556,-78.15611111
Phyllostomus hastatus,-1.974722222,-77.75563889
Phyllostomus hastatus,-1.065833333,-77.61666667
Phyllostomus hastatus,-0.933333333,-77.83333333
Phyllostomus hastatus,-0.9,-77.8
Phyllostomus hastatus,-0.883333333,-77.58333333
Phyllostomus hastatus,-0.733333333,-77.55
Phyllostomus hastatus,-0.718333333,-77.61166667
Phyllostomus hastatus,-0.45,-77.88333333
Phyllostomus hastatus,-0.901111111,-76.2175
Phyllostomus hastatus,-0.833333333,-76.35
Phyllostomus hastatus,-0.833333333,-76.33333333
Phyllostomus hastatus,-0.831666667,-77.4775
Phyllostomus hastatus,-0.8,-77.41666667
Phyllostomus hastatus,-0.8,-76.4
Phyllostomus hastatus,-0.766666667,-77.3
Phyllostomus hastatus,-0.721111111,-77.42333333
Phyllostomus hastatus,-0.716666667,-77.38333333
Phyllostomus hastatus,-0.7,-77.33333333
Phyllostomus hastatus,-0.699721,-77.43000021
Phyllostomus hastatus,-0.683333333,-76.4
Phyllostomus hastatus,-0.65,-76.45
Phyllostomus hastatus,-0.633333333,-77.41666667
Phyllostomus hastatus,-0.633333333,-76.45
Phyllostomus hastatus,-0.624444444,-76.47217222
Phyllostomus hastatus,-0.623012,-76.50573337
Phyllostomus hastatus,-0.615436111,-75.88103056
Phyllostomus hastatus,-0.595263889,-76.051625
Phyllostomus hastatus,-0.5325,-76.11694444
Phyllostomus hastatus,-0.5,-77.31666667
Phyllostomus hastatus,-0.481666667,-76.96916667
Phyllostomus hastatus,-1.613,-75.96599722
Phyllostomus hastatus,-1.503611111,-78.02722222
Phyllostomus hastatus,-1.5,-78
Phyllostomus hastatus,-1.474444444,-77.65055556
Phyllostomus hastatus,-1.470833333,-77.43333333
Phyllostomus hastatus,-1.470494444,-77.99384722
Phyllostomus hastatus,-1.400833333,-78.04166667
Phyllostomus hastatus,-1.390277778,-77.41527778
Phyllostomus hastatus,-1.388888889,-77.68333333
Phyllostomus hastatus,0.116666667,-78.66666667
Phyllostomus hastatus,-0.533333333,-79.35
Phyllostomus hastatus,-0.4,-76.63333333
Phyllostomus hastatus,-0.4,-75.63333333
Phyllostomus hastatus,-0.333333333,-76.46666667
Phyllostomus hastatus,-0.260555556,-75.88333333
Phyllostomus hastatus,-0.053333333,-76.32222222
Phyllostomus hastatus,-0.033333333,-77.11666667
Phyllostomus hastatus,0.086111111,-76.87416667
Phyllostomus hastatus,0.3,-77.13333333
Phyllostomus hastatus,-4.283333333,-78.63333333
Platyrrhinus albericoi,-3.061447222,-79.69361111
Platyrrhinus albericoi,-3.051388889,-79.7175
Platyrrhinus albericoi,-2.566666667,-79.35
Platyrrhinus albericoi,0.916666667,-78.11666667
Platyrrhinus albericoi,-2,-78.95
Platyrrhinus albericoi,-0.42,-79
Platyrrhinus albericoi,0.533333333,-78.63333333
Platyrrhinus albericoi,0.864722222,-78.56666667
Platyrrhinus albericoi,-1.433333333,-78.1
Platyrrhinus albericoi,-0.416666667,-78.78333333
Platyrrhinus albericoi,-0.25,-78.73333333
Platyrrhinus albericoi,0.11,-78.61166667
Platyrrhinus albericoi,0.116666667,-78.66666667
Platyrrhinus albericoi,0.133333333,-78.75
Platyrrhinus albericoi,0.133333333,-78.66666667
Platyrrhinus albericoi,0.216666667,-78.76666667
Platyrrhinus albericoi,-0.216666667,-78.81666667
Platyrrhinus angustirostris,-3.062416667,-77.94585833
Platyrrhinus angustirostris,-0.8,-76.4
Platyrrhinus angustirostris,-0.65,-76.45
Platyrrhinus brachycephalus,-3.329372222,-78.55544444
Platyrrhinus brachycephalus,-2.466666667,-78.16666667
Platyrrhinus brachycephalus,-0.901111111,-76.2175
Platyrrhinus brachycephalus,-0.865555556,-75.92444444
Platyrrhinus brachycephalus,-0.779688,-75.53000036
Platyrrhinus brachycephalus,-0.774444444,-76.20222222
Platyrrhinus brachycephalus,-0.766666667,-77.3
Platyrrhinus brachycephalus,-0.624444444,-76.47217222
Platyrrhinus brachycephalus,-0.5,-77.31666667
Platyrrhinus brachycephalus,-0.433333333,-77.33333333
Platyrrhinus brachycephalus,-0.426666667,-77.00833333
Platyrrhinus brachycephalus,-1.733333333,-77.48333333
Platyrrhinus brachycephalus,-1.592972222,-75.97299722
Platyrrhinus brachycephalus,-1.533333333,-75.95
Platyrrhinus brachycephalus,-1.466666667,-78.11861111
Platyrrhinus brachycephalus,-1.454166667,-77.43333333
Platyrrhinus brachycephalus,-0.583333333,-75.48333333
Platyrrhinus brachycephalus,-0.416983,-76.09700062
Platyrrhinus brachycephalus,-0.053333333,-76.32222222
Platyrrhinus brachycephalus,0.05,-76.96666667
Platyrrhinus brachycephalus,0.060394,-76.710022
Platyrrhinus chocoensis,0.517777778,-79.34138889
Platyrrhinus chocoensis,0.681388889,-78.94611111
Platyrrhinus chocoensis,0.716666667,-79.68333333
Platyrrhinus chocoensis,0.716666667,-78.91888889
Platyrrhinus chocoensis,0.729722222,-78.91888889
Platyrrhinus chocoensis,0.878333333,-78.79222222
Platyrrhinus chocoensis,1.036666667,-78.77361111
Platyrrhinus chocoensis,1.058928,-78.62242587
Platyrrhinus chocoensis,1.087694444,-78.69147222
Platyrrhinus chocoensis,1.114166667,-78.99361111
Platyrrhinus chocoensis,1.201111111,-78.56166667
Platyrrhinus chocoensis,1.232,-78.76602778
Platyrrhinus chocoensis,1.358333333,-78.71666667
Platyrrhinus chocoensis,-0.216666667,-78.81666667
Platyrrhinus dorsalis,0.916666667,-78.11666667
Platyrrhinus dorsalis,1.001944444,-78.23638889
Platyrrhinus dorsalis,-0.42,-79
Platyrrhinus dorsalis,-3.733333333,-79.73333333
Platyrrhinus dorsalis,-3.684444444,-79.62227778
Platyrrhinus dorsalis,0.283333333,-79.3
Platyrrhinus dorsalis,0.517777778,-79.34138889
Platyrrhinus dorsalis,0.75,-78.91888889
Platyrrhinus dorsalis,0.9,-78.98333333
Platyrrhinus dorsalis,1.058928,-78.62242587
Platyrrhinus dorsalis,1.072583333,-78.7115
Platyrrhinus dorsalis,1.093,-78.69008333
Platyrrhinus dorsalis,1.093555556,-78.70597222
Platyrrhinus dorsalis,1.114166667,-78.99361111
Platyrrhinus dorsalis,1.201111111,-78.56166667
Platyrrhinus dorsalis,1.232,-78.76602778
Platyrrhinus dorsalis,1.258611111,-78.78083333
Platyrrhinus dorsalis,1.358333333,-78.71666667
Platyrrhinus dorsalis,0.2925,-78.96055556
Platyrrhinus dorsalis,0.366666667,-78.63333333
Platyrrhinus dorsalis,0.378955,-78.41420827
Platyrrhinus dorsalis,0.816666667,-78.35
Platyrrhinus dorsalis,-0.933,-77.90399722
Platyrrhinus dorsalis,-1.510833333,-78.06694444
Platyrrhinus dorsalis,-1.466666667,-78.11666667
Platyrrhinus dorsalis,-0.4,-78.55
Platyrrhinus dorsalis,-0.133055556,-78.75325556
Platyrrhinus dorsalis,0.003611111,-78.68333333
Platyrrhinus dorsalis,0.046069444,-78.78477222
Platyrrhinus dorsalis,0.11,-78.62
Platyrrhinus dorsalis,0.125,-78.62666667
Platyrrhinus dorsalis,0.133333333,-78.66666667
Platyrrhinus dorsalis,-0.216666667,-78.81666667
Platyrrhinus dorsalis,0.004167,-79.38667
Platyrrhinus dorsalis,-1.445833333,-78.22055556
Platyrrhinus fusciventris,-3.201944444,-78.42833333
Platyrrhinus fusciventris,-3.083333333,-78.21666667
Platyrrhinus fusciventris,-2.5525,-77.89666667
Platyrrhinus fusciventris,-2.21645,-78.12645833
Platyrrhinus fusciventris,-1.59,-78.15777778
Platyrrhinus fusciventris,-1.083333333,-77.56666667
Platyrrhinus fusciventris,-1.098611111,-75.64944444
Platyrrhinus fusciventris,-1.005555556,-77.06388889
Platyrrhinus fusciventris,-0.901111111,-76.2175
Platyrrhinus fusciventris,-0.869722222,-75.90694444
Platyrrhinus fusciventris,-0.865555556,-75.92444444
Platyrrhinus fusciventris,-0.766666667,-77.3
Platyrrhinus fusciventris,-0.739166667,-76.72027778
Platyrrhinus fusciventris,-0.7,-77.33333333
Platyrrhinus fusciventris,-0.433333333,-77.18333333
Platyrrhinus fusciventris,-0.312222222,-77.16805556
Platyrrhinus fusciventris,-1.470833333,-77.43333333
Platyrrhinus fusciventris,-1.466666667,-78.11861111
Platyrrhinus fusciventris,-1.388888889,-77.68333333
Platyrrhinus fusciventris,-0.583333333,-75.48333333
Platyrrhinus fusciventris,-0.4,-76.63333333
Platyrrhinus fusciventris,-0.033333333,-77.11666667
Platyrrhinus fusciventris,0.057416667,-77.08086667
Platyrrhinus fusciventris,0.155833333,-77.16
Platyrrhinus fusciventris,0.3,-77.13333333
Platyrrhinus fusciventris,-4.283333333,-78.63333333
Platyrrhinus helleri,1.058928,-78.62242587
Platyrrhinus helleri,1.232,-78.76602778
Platyrrhinus helleri,1.258611111,-78.78083333
Platyrrhinus helleri,1.270277778,-78.80305556
Platyrrhinus helleri,-2.966666667,-79.78333333
Platyrrhinus helleri,-1.816666667,-79.51666667
Platyrrhinus helleri,-1.533333333,-79.75
Platyrrhinus helleri,-1.5,-79.43
Platyrrhinus helleri,-1.466666667,-79.65
Platyrrhinus incarum,-1.065833333,-77.61666667
Platyrrhinus incarum,-0.4,-76.63333333
Platyrrhinus infuscus,-2.598888889,-79.69361111
Platyrrhinus infuscus,-3.644123,-78.39550081
Platyrrhinus infuscus,-3.518333333,-78.42722222
Platyrrhinus infuscus,-3.083333333,-78.21666667
Platyrrhinus infuscus,-3.062416667,-77.94585833
Platyrrhinus infuscus,-2.5525,-77.89666667
Platyrrhinus infuscus,-0.933333333,-77.83333333
Platyrrhinus infuscus,-0.883333333,-77.58333333
Platyrrhinus infuscus,-0.866666667,-77.83333333
Platyrrhinus infuscus,-0.866355556,-77.52999722
Platyrrhinus infuscus,-0.85,-77.8
Platyrrhinus infuscus,-0.8,-77.43333333
Platyrrhinus infuscus,-0.733333333,-77.55
Platyrrhinus infuscus,-0.718333333,-77.61166667
Platyrrhinus infuscus,-0.716666667,-77.53333333
Platyrrhinus infuscus,-0.7,-77.11666667
Platyrrhinus infuscus,-0.691694444,-77.72847222
Platyrrhinus infuscus,-0.5,-77.31666667
Platyrrhinus infuscus,-0.433333333,-77.33333333
Platyrrhinus infuscus,-0.25,-77.68333333
Platyrrhinus infuscus,-0.1622,-77.65160833
Platyrrhinus infuscus,-0.133333333,-77.18333333
Platyrrhinus infuscus,-1.033333333,-76.18333333
Platyrrhinus infuscus,-0.9125,-76.2175
Platyrrhinus infuscus,-0.869722222,-75.90694444
Platyrrhinus infuscus,-0.833333333,-76.35
Platyrrhinus infuscus,-0.833333333,-76.33333333
Platyrrhinus infuscus,-0.831666667,-77.4775
Platyrrhinus infuscus,-0.8,-76.4
Platyrrhinus infuscus,-0.783333333,-77.28333333
Platyrrhinus infuscus,-0.774444444,-76.20222222
Platyrrhinus infuscus,-0.766666667,-77.3
Platyrrhinus infuscus,-0.75,-77.46861111
Platyrrhinus infuscus,-0.75,-76.76666667
Platyrrhinus infuscus,-0.739166667,-76.72027778
Platyrrhinus infuscus,-0.725833333,-76.72583333
Platyrrhinus infuscus,-0.683333333,-76.43333333
Platyrrhinus infuscus,-0.65,-76.45
Platyrrhinus infuscus,-0.633333333,-77.41666667
Platyrrhinus infuscus,-0.5325,-76.11694444
Platyrrhinus infuscus,-2.116666667,-77.45
Platyrrhinus infuscus,-2.066666667,-76.96666667
Platyrrhinus infuscus,-1.8025,-76.78444444
Platyrrhinus infuscus,-1.486388889,-78.00666667
Platyrrhinus infuscus,-1.474444444,-77.65055556
Platyrrhinus infuscus,-1.466666667,-78.11861111
Platyrrhinus infuscus,-1.45,-78.11861111
Platyrrhinus infuscus,-1.166666667,-77.16666667
Platyrrhinus infuscus,0,0
Platyrrhinus infuscus,-0.116666667,-75.6
Platyrrhinus infuscus,-0.053333333,-76.32222222
Platyrrhinus infuscus,0.022777778,-77.32132778
Platyrrhinus infuscus,0.2,-77.33333333
Platyrrhinus infuscus,0.3,-77.13333333
Platyrrhinus infuscus,-1.416666667,-78.2
Platyrrhinus infuscus,-1.396388889,-78.42472222
Platyrrhinus infuscus,-4.283333333,-78.63333333
Platyrrhinus infuscus,-3.9825,-78.62972222
Platyrrhinus infuscus,-3.914352778,-78.49168056
Platyrrhinus ismaeli,-3.7375,-79.69361111
Platyrrhinus ismaeli,-3.166666667,-79.4
Platyrrhinus ismaeli,-2.6,-79.69361111
Platyrrhinus ismaeli,-2.583333333,-78.5
Platyrrhinus ismaeli,-2.565016667,-79.69361111
Platyrrhinus ismaeli,1.001944444,-78.23638889
Platyrrhinus ismaeli,-1.816666667,-78.4
Platyrrhinus ismaeli,-3.7,-79.48333333
Platyrrhinus ismaeli,-4.333333333,-79.4
Platyrrhinus ismaeli,-4.216666667,-79.25
Platyrrhinus ismaeli,-3.596944444,-78.46277778
Platyrrhinus ismaeli,-3.45,-78.35
Platyrrhinus ismaeli,-2.288611111,-78.21638889
Platyrrhinus ismaeli,-2.252777778,-78.19888889
Platyrrhinus ismaeli,-0.866111111,-77.53
Platyrrhinus ismaeli,-0.691694444,-77.72847222
Platyrrhinus ismaeli,-0.25,-77.68333333
Platyrrhinus ismaeli,-0.9666666,-77.56666667
Platyrrhinus ismaeli,-1.466666667,-78.11861111
Platyrrhinus ismaeli,-1.383333333,-78.08333333
Platyrrhinus ismaeli,-1.396944444,-78.34694444
Platyrrhinus ismaeli,-3.98,-79.2
Platyrrhinus ismaeli,-3.7375,-78.49194444
Platyrrhinus matapalensis,-1.616666667,-79.25
Platyrrhinus matapalensis,-1.45,-79.3
Platyrrhinus matapalensis,-2.566666667,-79.35
Platyrrhinus matapalensis,-3.8795,-80.09286111
Platyrrhinus matapalensis,-3.656694444,-80.18227778
Platyrrhinus matapalensis,0.466666667,-79.41666667
Platyrrhinus matapalensis,0.517777778,-79.34138889
Platyrrhinus matapalensis,0.733333333,-78.91666667
Platyrrhinus matapalensis,0.75,-78.91888889
Platyrrhinus matapalensis,0.878333333,-78.79222222
Platyrrhinus matapalensis,0.916666667,-78.98333333
Platyrrhinus matapalensis,0.933333333,-79.43333333
Platyrrhinus matapalensis,0.933333333,-78.86666667
Platyrrhinus matapalensis,1.05,-78.95
Platyrrhinus matapalensis,1.072583333,-78.7115
Platyrrhinus matapalensis,1.093555556,-78.70597222
Platyrrhinus matapalensis,1.201111111,-78.56166667
Platyrrhinus matapalensis,1.233333333,-78.76
Platyrrhinus matapalensis,1.266666667,-78.81666667
Platyrrhinus matapalensis,-2.966666667,-79.78333333
Platyrrhinus matapalensis,-2.427277778,-80.02158333
Platyrrhinus matapalensis,-2.42675,-79.56125
Platyrrhinus matapalensis,-2.420888889,-79.63138889
Platyrrhinus matapalensis,-2.344361111,-79.30674167
Platyrrhinus matapalensis,-2.180777778,-80.03175
Platyrrhinus matapalensis,-2.166666667,-80.03333333
Platyrrhinus matapalensis,-1.483333333,-79.88333333
Platyrrhinus matapalensis,-3.896805556,-80.07644444
Platyrrhinus matapalensis,-0.5864,-79.36666667
Platyrrhinus matapalensis,-1.614166667,-80.68472222
Platyrrhinus matapalensis,-1.55,-80.81
Platyrrhinus matapalensis,-1.088763889,-80.84558889
Platyrrhinus matapalensis,0.183333333,-78.63333333
Platyrrhinus nigellus,-3.325555556,-79.29833333
Platyrrhinus nigellus,-2.6,-79.69361111
Platyrrhinus nigellus,-2.583333333,-78.5
Platyrrhinus nigellus,-3.733333333,-79.73333333
Platyrrhinus nigellus,-3.68975,-79.59547222
Platyrrhinus nigellus,-4.25,-79.16666667
Platyrrhinus nigellus,-3.644123,-78.39550081
Platyrrhinus nigellus,-3.483333333,-78.23333333
Platyrrhinus nigellus,-3.45,-78.35
Platyrrhinus nigellus,-3.329372222,-78.55544444
Platyrrhinus nigellus,-3.201944444,-78.42833333
Platyrrhinus nigellus,-2.288611111,-78.21638889
Platyrrhinus nigellus,-2.252777778,-78.19888889
Platyrrhinus nigellus,-2.21645,-78.12645833
Platyrrhinus nigellus,-2.116458333,-78.14350556
Platyrrhinus nigellus,-2.065277778,-78.15638889
Platyrrhinus nigellus,-0.948611111,-77.86027778
Platyrrhinus nigellus,-0.933,-77.90399722
Platyrrhinus nigellus,-0.866666667,-77.83333333
Platyrrhinus nigellus,-0.866111111,-77.53
Platyrrhinus nigellus,-0.718333333,-77.61166667
Platyrrhinus nigellus,-0.691694444,-77.72847222
Platyrrhinus nigellus,-0.646666667,-77.82361111
Platyrrhinus nigellus,-0.536111111,-77.89416667
Platyrrhinus nigellus,-0.533333333,-77.86666667
Platyrrhinus nigellus,-0.25,-77.68333333
Platyrrhinus nigellus,-0.133055556,-77.18542778
Platyrrhinus nigellus,-0.098333333,-77.783333
Platyrrhinus nigellus,-0.098333333,-77.57444444
Platyrrhinus nigellus,-1.466666667,-78.11861111
Platyrrhinus nigellus,-0.4,-78.55
Platyrrhinus nigellus,-0.25,-78.73333333
Platyrrhinus nigellus,-0.216666667,-78.75
Platyrrhinus nigellus,-0.133055556,-78.75325556
Platyrrhinus nigellus,-0.051152778,-78.64506944
Platyrrhinus nigellus,-0.048333333,-78.7725
Platyrrhinus nigellus,0.046069444,-78.78477222
Platyrrhinus nigellus,0.11,-78.62
Platyrrhinus nigellus,0.125,-78.62666667
Platyrrhinus nigellus,0.133333333,-78.66666667
Platyrrhinus nigellus,0.216666667,-78.76666667
Platyrrhinus nigellus,-0.333333333,-78.98333333
Platyrrhinus nigellus,-0.216666667,-78.81666667
Platyrrhinus nigellus,-0.075555556,-77.59083333
Platyrrhinus nigellus,-3.914352778,-78.49168056
Platyrrhinus nigellus,-3.889538889,-78.51472778
Platyrrhinus nigellus,-3.838333333,-78.52833333
Platyrrhinus nigellus,-3.764722222,-78.46027778
Platyrrhinus nigellus,-3.746388889,-78.55238889
Platyrrhinus nitelinea,-3.733333333,-79.73333333
Platyrrhinus nitelinea,-3,-79.78333333
Platyrrhinus vittatus,0.350555556,-79.70888889
Platyrrhinus vittatus,0.2925,-78.96055556
Platyrrhinus vittatus,0.330833333,-78.93194444
Platyrrhinys chocoensis,1.575,-78.497
Platyrrhinys chocoensis,-0.52555,-79.32258
Promops centralis,-2.96,-78.43
Promops centralis,-0.683333333,-76.4
Promops centralis,-0.65,-76.45
Promops davisoni,-3.716666667,-79.65
Promops davisoni,-2.166666667,-79.1
Promops davisoni,-0.5864,-79.36666667
Promops davisoni,-1.525833333,-80.70694444
Promops davisoni,-0.683333333,-80.08333333
Promops davisoni,-0.466666667,-79.6
Promops davisoni,-0.166667,0
Promops davisoni,-1.916666667,-80.41666667
Promops davisoni,0.068,-79.027
Promops davisoni,0.083333333,-78.73333333
Promops davisoni,0.12,-79.21666667
Promops davisoni,0.216666667,-78.76666667
